name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Lamya Kaddor;Q533809;http://commons.wikimedia.org/wiki/Special:FilePath/Birlikte%20-%20Zusammenstehen%20-%202015-0394.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Lamya%20Kaddor%2020100307-3486.jpg;FALSCH;;LamyaKaddor;;WAHR
Lars Castellucci;Q15262812;http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-09%20-%20Lars%20Castellucci%20MdB%20-%207072.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Castellucci%2C%20Lars-9272.jpg;FALSCH;;larscastellucci;;WAHR
Lars Klingbeil;Q1806261;http://commons.wikimedia.org/wiki/Special:FilePath/Klingbeil09.jpg;FALSCH;;larsklingbeil;;WAHR
Laura Kraft;Q108741706;;FALSCH;;laura_kraft_;;WAHR
Leon Eckert;Q108737089;;FALSCH;;Leckert_;;WAHR
Sylvia Lehmann;Q2374225;http://commons.wikimedia.org/wiki/Special:FilePath/Landtagsprojekt%20Brandenburg%20Sylvia%20Lehmann%20by%20Olaf%20Kosinsky-1.jpg;FALSCH;;LehmannSpd;;WAHR
Leif-Erik Holm;Q26270011;http://commons.wikimedia.org/wiki/Special:FilePath/18-05-2017-Leif-Erik%20Holm-JonasR%202.jpg;FALSCH;;leif_erik_holm;;WAHR
Leni Breymaier;Q1817709;http://commons.wikimedia.org/wiki/Special:FilePath/2019%2005%2003%20-%20Leni%20Breymaier%20-%20Fionn-Grosse%20de%20-%20FG903662.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Hart%20aber%20fair%20-%202017-12-11-5676.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20von%20Leni%20Breymaier%20.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Leni%20Breymaier%20%282021%29.jpg;FALSCH;;LeniBreymaier;;WAHR
Lennard Oehl;Q108757761;http://commons.wikimedia.org/wiki/Special:FilePath/Lennard%20Oehl%20%282021%29.jpg;FALSCH;;lennardoehl;;WAHR
Lars Lindemann;Q1806282;http://commons.wikimedia.org/wiki/Special:FilePath/Pressefoto%20Lindemann.jpg;FALSCH;;LFLindemann;;WAHR
Canan Bayram;Q1032742;http://commons.wikimedia.org/wiki/Special:FilePath/Canan%20Bayram%20%282017%29.jpg;FALSCH;;LieblingXhain;;WAHR
Marlene Schönberger;Q108736990;;FALSCH;;lime_green_leni;;WAHR
Lina Seitzl;Q108731005;http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Lina%20Seitzl%20%282021%29.jpg;FALSCH;;Lina_Seitzl;;WAHR
Linda Heitmann;Q1800570;http://commons.wikimedia.org/wiki/Special:FilePath/Linda%20Heitmann%20%28Bundestagsabgeordnete%29.jpg;FALSCH;;linda_lobster;;WAHR
Linda Teuteberg;Q1710235;http://commons.wikimedia.org/wiki/Special:FilePath/2018-09-05%20Linda%20TeutebergIMG%208160.jpg;FALSCH;;LindaTeuteberg;;WAHR
Sören Pellmann;Q40999339;http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%B6ren%20Pellmann.jpg;FALSCH;;LINKEPELLI;;WAHR
Lisa Paus;Q1827771;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Lisa%20Paus%20%28KPFC%29%2003%20%28cropped%29.jpg;FALSCH;;LisaPaus;;WAHR
Gesine Lötzsch;Q65114;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93115.jpg;FALSCH;;LoetzschMdB;;WAHR
Lukas Benner;Q108733098;http://commons.wikimedia.org/wiki/Special:FilePath/Verleihung%20des%20Staatspreises%20des%20Landes%20Nordrhein-Westfalen%20an%20Michael%20Schumacher-0362.jpg;FALSCH;;LukasBenner_;;WAHR
Michael Breilmann;Q108753285;;FALSCH;;m_breilmann;;WAHR
Mariana Iris Harder-Kühnel;Q40472081;http://commons.wikimedia.org/wiki/Special:FilePath/DSC02633%20AfD%20in%20Neuhof%20-%20Mariana%20Harder-K%C3%BChnel.jpg;FALSCH;;M_HarderKuehnel;;WAHR
Mathias Papendieck;Q108701749;http://commons.wikimedia.org/wiki/Special:FilePath/Mathias%20Papendieck.jpg;FALSCH;;M_Papendieck;;WAHR
Martin Reichardt;Q36338130;http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Reichardt.jpg;FALSCH;;M_Reichardt_AfD;;WAHR
Marianne Schieder;Q1896891;http://commons.wikimedia.org/wiki/Special:FilePath/Schieder%2C%20Marianne-9266.jpg;FALSCH;;m_schieder;;WAHR
Macit Karaahmetoglu;Q108711876;http://commons.wikimedia.org/wiki/Special:FilePath/Macit%20Karaahmetoglu%20%282021%29.jpg;FALSCH;;macit_spd;;WAHR
Maik Außendorf;Q108736333;http://commons.wikimedia.org/wiki/Special:FilePath/Maik%20Au%C3%9Fendorf%20Listenplatz%2036%20%288257586312%29.jpg;FALSCH;;maik_aussendorf;;WAHR
Malte Kaufmann;Q108743598;http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Wijngaarden%20%28MP%2C%20The%20Netherlands%29%20and%20Kaufmann%20%28MP%2C%20Germany%29%20observing%20elections%20in%20Nevada%2C%20Election%20Day%2C%208%20November%202022%20%2852488384037%29%20%28cropped%29.jpg;FALSCH;;MalteKaufmann;;WAHR
Manfred Grund;Q1889410;http://commons.wikimedia.org/wiki/Special:FilePath/Grund%2C%20Manfred-1269.jpg;FALSCH;;manfred_grund;;WAHR
Manuela Rottmann;Q40998264;http://commons.wikimedia.org/wiki/Special:FilePath/Manuela%20Rottmann%20MdB%20%28cropped%29.jpg;FALSCH;;ManuelaRottman;;WAHR
Manuel Höferlin;Q1891565;http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20H%C3%B6ferlin.jpg;FALSCH;;ManuelHoeferlin;;WAHR
Marc Jongen;Q1774046;http://commons.wikimedia.org/wiki/Special:FilePath/2015-01-17%203775%20Marc%20Jongen%20%28Landesparteitag%20AfD%20Baden-W%C3%BCrttemberg%29.jpg;FALSCH;;Marc_Jongen;;WAHR
Marc Bernhard;Q40976001;http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Bernhard.jpg;FALSCH;;MarcBernhardAfD;;WAHR
Marc Henrichmann;Q40999107;http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Henrichmann%202017%20by%20Teamfoto%20Marquardt.jpg;FALSCH;;MarcHenrichmann;;WAHR
Marco Buschmann;Q1893672;http://commons.wikimedia.org/wiki/Special:FilePath/2021-12-07%20Unterzeichnung%20des%20Koalitionsvertrages%20der%2020.%20Wahlperiode%20des%20Bundestages%20by%20Sandro%20Halank%E2%80%93112.jpg;FALSCH;;MarcoBuschmann;;WAHR
Marcus Bühl;Q40813093;http://commons.wikimedia.org/wiki/Special:FilePath/Marcus%20B%C3%BChl.jpg;FALSCH;;Marcus_Buehl;;WAHR
Marcus Faber;Q27882896;http://commons.wikimedia.org/wiki/Special:FilePath/Faberdrmarcus.jpg;FALSCH;;MarcusFaber;;WAHR
Mareike Wulf;Q41569156;http://commons.wikimedia.org/wiki/Special:FilePath/Pressefoto%20Mareike%20Wulf%20MdL.jpg;FALSCH;;MareikeWulf;;WAHR
Maria Klein-Schmeink;Q1896024;http://commons.wikimedia.org/wiki/Special:FilePath/WLP14-ri-0449-%20Maria%20Klein-Schmeink%20%28B%C3%BCndnis%2090-Die%20Gr%C3%BCnen%29%2C%20MdB.jpg;FALSCH;;MariaKlSchmeink;;WAHR
Mario Czaja;Q1898733;http://commons.wikimedia.org/wiki/Special:FilePath/2017-11-16%20Mario%20Czaja%20by%20Sandro%20Halank.jpg;FALSCH;;MarioCzaja;;WAHR
Marja-Liisa Völlers;Q43464224;http://commons.wikimedia.org/wiki/Special:FilePath/Marja-Liisa%20V%C3%B6llers.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203155%20Marja-Liisa%20V%C3%B6llers%20by%20Stepro.jpg;FALSCH;;MarjaVoellers;;WAHR
Markus Kurth;Q1901650;http://commons.wikimedia.org/wiki/Special:FilePath/Markus-kurth-2006.JPG;FALSCH;;markuskurthmdb;;WAHR
Markus Reichel;Q108709302;;FALSCH;;MarkusReichelDD;;WAHR
Martin Hess;Q40895536;;FALSCH;;Martin_Hess_MdB;;WAHR
Martin Sichert;Q40879307;http://commons.wikimedia.org/wiki/Special:FilePath/2018-10-12%20Martin%20Sichert%20AfD%208111.jpg;FALSCH;;Martin_Sichert;;WAHR
Martina Renner;Q1905496;http://commons.wikimedia.org/wiki/Special:FilePath/Martina-renner-553x300.jpg;FALSCH;;MartinaRenner;;WAHR
Martin Gaßner-Herz;Q108756191;;FALSCH;;MartinGassner;;WAHR
Martin Kröber;Q108756936;http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Kr%C3%B6ber%20%282021%29.jpg;FALSCH;;MartinKroeber;;WAHR
Martin Plum;Q108703579;;WAHR;https://pbs.twimg.com/profile_images/1453394305461145601/ak-MKIKe_normal.jpg;MartinPlumMdB;?? Euer Bundestagsabgeordneter für den Kreis #Viersen;WAHR
Martin Rosemann;Q15434186;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Martin%20Rosemann%20SPD%20MdB%20by%20Olaf%20Kosinsky-9452.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Rosemann%2C%20Martin-1916.jpg;FALSCH;;MartinRosemann;;WAHR
Marie-Agnes Strack-Zimmermann;Q15391841;http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Agnes%20Strack-Zimmermann%20Portrait%202019.jpg;FALSCH;;MAStrackZi;;WAHR
Matthias Gastel;Q15795921;http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2067623%20Matthias%20Gastel%20%28Bundestag%202020%29.jpg;FALSCH;;MatthiasGastel;;WAHR
Matthias Hauer;Q15813749;http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Hauer%202013.jpg;FALSCH;;MatthiasHauer;;WAHR
Matthias Helferich;Q108714131;;WAHR;https://pbs.twimg.com/profile_images/1481953147790798850/gvRmcpCF_normal.jpg;MatthiasMdb;Mitglied des #Bundestags, Mitglied im Rat der Stadt #Dortmund, Rechtspopulist;WAHR
Maximilian Funke-Kaiser;Q108756123;;FALSCH;;max_fksr;;WAHR
Max Lucks;Q42428977;http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Lucks%20%2847778973472%29%20%28cropped%29.jpg;FALSCH;;max_lucks;;WAHR
Maximilian Mörseburg;Q108757485;;FALSCH;;maxmoerseburg;;WAHR
Maximilian Mordhorst;Q108757426;;FALSCH;;maxmordhorst;;WAHR
Marc Biadacz;Q42115961;http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Biadacz%202017%20by%20Jan%20Kopetzky.png;FALSCH;;MBiadaczMdB;;WAHR
Rüdiger Lucassen;Q40848063;http://commons.wikimedia.org/wiki/Special:FilePath/2019-05-09%20R%C3%BCdiger%20Lucassen%20AfD%20MdB%20by%20Olaf%20Kosinsky-2333.jpg;FALSCH;;MdB_Lucassen;;WAHR
Ulrike Bahr;Q15114982;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Ulrike%20Bahr%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;MdB_Ulrike_Bahr;;WAHR
Karsten Klein;Q1734454;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Karsten%20Klein%20%28KPFC%29%2001.jpg;FALSCH;;MdBKlein;;WAHR
Dietrich Monstadt;Q1223955;http://commons.wikimedia.org/wiki/Special:FilePath/Dietrich%20Monstadt%202010.jpg;FALSCH;;MdBMonstadt;;WAHR
Martin Diedenhofen;Q108717683;http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Diedenhofen%20%282021%29.jpg;FALSCH;;MDiedenhofen;;WAHR
Mechthild Heil;Q1915619;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Mechthild%20Heil%20%28KPFC%29%2001.jpg;FALSCH;;MechthildHeil;;WAHR
Andreas Mehltretter;Q107468226;http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Mehltretter%20%282021%29.jpg;FALSCH;;Mehli;;WAHR
Michael Meister;Q103523;http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-11%20-%20Michael%20Meister%20MdB%20-%208099.jpg;FALSCH;;meister_schafft;;WAHR
Melis Sekmen;Q108705691;;FALSCH;;Melis_S;;WAHR
Robin Mesarosch;Q108733118;;FALSCH;;mesarosch;;WAHR
Metin Hakverdi;Q1925636;http://commons.wikimedia.org/wiki/Special:FilePath/Hakverdi%2C%20Metin-0868.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Metin%20Hakverdi%20%282021%29.jpg;FALSCH;;MetinHakverdi;;WAHR
Christoph Meyer;Q123171;http://commons.wikimedia.org/wiki/Special:FilePath/Christoph%20Meyer.jpeg;FALSCH;;Meyer_FDP;;WAHR
Michael Grosse-Brömer;Q1770968;http://commons.wikimedia.org/wiki/Special:FilePath/14-09-08-Michael-Grosse-Br%C3%B6mer-RalfR-0003.jpg;FALSCH;;MGrosseBroemer;;WAHR
Michelle Müntefering;Q1404562;http://commons.wikimedia.org/wiki/Special:FilePath/Wikimedia%20Summit%202019%20-%2025.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20M%C3%BCntefering%20%282021%29.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20M%C3%BCntefering%20bt%20%282021%29.jpg;FALSCH;;Mi_Muentefering;;WAHR
Michael Georg Link;Q991377;http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Georg%20Link%202014.jpg;FALSCH;;michael_g_link;;WAHR
Michael Thews;Q15813128;http://commons.wikimedia.org/wiki/Special:FilePath/Thews%2C%20Michael-9822.jpg;FALSCH;;michael_thews;;WAHR
Michael Frieser;Q1566498;http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Frieser%20500.jpg;FALSCH;;MichaelFrieser;;WAHR
Michael Hennrich;Q1240168;http://commons.wikimedia.org/wiki/Special:FilePath/Hennrich%2C%20Michael-0789.jpg;WAHR;https://pbs.twimg.com/profile_images/1132260743884222465/YN0nEgb4_normal.jpg;MichaelHennric2;Bundestagsabgeordneter aus dem Wahlkreis Nürtingen;WAHR
Mike Moncsek;Q108757338;;FALSCH;;Mike_Moncsek;;WAHR
Michael Kellner;Q15432507;http://commons.wikimedia.org/wiki/Special:FilePath/2021-12-07%20Unterzeichnung%20des%20Koalitionsvertrages%20der%2020.%20Wahlperiode%20des%20Bundestages%20by%20Sandro%20Halank%E2%80%93104.jpg;FALSCH;;mikellner;;WAHR
Michael Roth;Q1929074;http://commons.wikimedia.org/wiki/Special:FilePath/Foto%20StM%20Michael%20Roth.jpeg;FALSCH;;MiRo_SPD;;WAHR
Michael Schrodi;Q40998033;http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Schrodi%20klein.jpg;FALSCH;;mischrodi;;WAHR
Susanne Mittag;Q15813113;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203805%20by%20Stepro.jpg;FALSCH;;MittagSusanne;;WAHR
Matthias Moosdorf;Q59651302;;FALSCH;;MMoosdorf;;WAHR
Moritz Oppelt;Q108757782;;WAHR;https://pbs.twimg.com/profile_images/1489228854489239553/Y-g3p1j-_normal.jpg;moritz_oppelt;;WAHR
Matthias Seestern-Pauly;Q40998778;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Matthias%20Seestern-Pauly.jpg;FALSCH;;mseesternpauly;;WAHR
Manfred Todtenhausen;Q1295233;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203626%20by%20Stepro.jpg;FALSCH;;MTodtenhausen;;WAHR
Sepp Müller;Q40999402;;FALSCH;;mueller_sepp;;WAHR
Detlef Müller;Q1201319;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Detlef%20M%C3%BCller%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Detlef%20M%C3%BCller%20%282021%29.jpg;FALSCH;;MuellerChemnitz;;WAHR
Matthias Birkwald;Q1909731;http://commons.wikimedia.org/wiki/Special:FilePath/Birkwald%2C%20Matthias%20W.-1075.jpg;FALSCH;;MWBirkwald;;WAHR
Norbert Röttgen;Q61903;http://commons.wikimedia.org/wiki/Special:FilePath/Hart%20aber%20fair%20-%202020-02-10-4304.jpg;FALSCH;;n_roettgen;;WAHR
Nadine Schön;Q105331;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Nadine%20Sch%C3%B6n%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%935.jpg;FALSCH;;NadineSchoen;;WAHR
Norbert Altenkamp;Q1996643;http://commons.wikimedia.org/wiki/Special:FilePath/Norbert%20Altenkamp%20by%20Niklas%20Mulzer.jpg;FALSCH;;NAltenkamp;;WAHR
Natalie Pawlik;Q29024286;http://commons.wikimedia.org/wiki/Special:FilePath/2017-03-19%20Natalie%20Pawlik%20SPD%20Parteitag%20by%20Olaf%20Kosinsky-3.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Pawlik%20%282021%29.jpg;FALSCH;;natalie_pawlik;;WAHR
Nezahat Baradari;Q60673734;http://commons.wikimedia.org/wiki/Special:FilePath/Nezahat%20Baradari%2C%20MdB.jpg;WAHR;;NezahatBaradar1;;WAHR
Nadine Heselhaus;Q108756628;;FALSCH;;NHeselhaus;;WAHR
Nicole Bauer;Q40998121;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Nicole%20Bauer%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%931.jpg;FALSCH;;nicole_ae_bauer;;WAHR
Nicole Höchst;Q40999236;http://commons.wikimedia.org/wiki/Special:FilePath/2020-10-29%20Nicole%20H%C3%B6chst%20MdB%20AfD%20by%20OlafKosinsky%201139.jpg;FALSCH;;Nicole_Hoechst;;WAHR
Nicole Gohlke;Q1987000;http://commons.wikimedia.org/wiki/Special:FilePath/Nicole%20Gohlke.jpg;FALSCH;;NicoleGohlke;;WAHR
Nicole Westig;Q40998975;;FALSCH;;NicoleWestig;;WAHR
Nico Tippelt;Q1986012;http://commons.wikimedia.org/wiki/Special:FilePath/2013-12-17%20-%20Nico%20Tippelt%20-%20S%C3%A4chsischer%20Landtag%20-%201487.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Nico%20Tippelt%20by%20Stepro%20IMG%201494%20LR50.jpg;FALSCH;;NicoTippelt;;WAHR
Niels Annen;Q109362;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Niels%20Annen%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;NielsAnnen;;WAHR
Nils Gründer;Q112110752;;FALSCH;;nilsgruender;;WAHR
Nils Schmid;Q477845;http://commons.wikimedia.org/wiki/Special:FilePath/2013-05-15%2016%20-%20Schmid%2C-%20Nils%2C%20MdL%20-%20LTBW%20-%205325.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Nils%20Schmid%20%282021%29.jpg;FALSCH;;NilsSchmid;;WAHR
Nina Scheer;Q2789935;http://commons.wikimedia.org/wiki/Special:FilePath/2019-09-10%20SPD%20Regionalkonferenz%20Nina%20Scheer%20by%20OlafKosinsky%20MG%202407.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Nina%20Scheer%20%282022%29.jpg;FALSCH;;NinaScheer_SPD;;WAHR
Nina Stahr;Q40229624;http://commons.wikimedia.org/wiki/Special:FilePath/Nina%20Stahr%2C%20Landesmitgliederversammlung%202013%20%28cropped2%29.jpg;FALSCH;;ninastahr;;WAHR
Nina Warken;Q15644599;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203091%20by%20Stepro.jpg;FALSCH;;ninawarken;;WAHR
Norbert Kleinwächter;Q40978854;;FALSCH;;NKleinwaechter;;WAHR
Omid Nouripour;Q71635;http://commons.wikimedia.org/wiki/Special:FilePath/Omid%20Nouripour%20-%201%20%28cropped%29.jpg;FALSCH;;nouripour;;WAHR
Nyke Slawik;Q108705294;;FALSCH;;nyke_slawik;;WAHR
Nicolas Zippelius;Q108760623;;FALSCH;;NZippelius;;WAHR
Mahmut Özdemir;Q15648956;http://commons.wikimedia.org/wiki/Special:FilePath/2022-08-21%20European%20Championships%202022%20%E2%80%93%20Closing%20Press%20Conference%20by%20Sandro%20Halank%E2%80%93032.jpg;FALSCH;;oezdemir_spd;;WAHR
Aydan Özoguz;Q792859;http://commons.wikimedia.org/wiki/Special:FilePath/2015-12%20Aydan%20%C3%96zo%C4%9Fuzl%20SPD%20Bundesparteitag%20by%20Olaf%20Kosinsky-141cr.jpg;FALSCH;;oezoguz;;WAHR
Olaf in der Beek;Q40999063;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Olaf%20in%20der%20Beek%20FDP%20MdB%20by%20Olaf%20Kosinsky8257.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Olaf%20in%20der%20Beek%20MdB.jpg;FALSCH;;olafinderbeek;;WAHR
Olav Gutting;Q1494418;http://commons.wikimedia.org/wiki/Special:FilePath/Olav%20Gutting%202009.jpg;FALSCH;;olavgutting;;WAHR
Oliver Krischer;Q103710;http://commons.wikimedia.org/wiki/Special:FilePath/Krischer%2C%20Oliver-1283.jpg;FALSCH;;Oliver_Krischer;;WAHR
Oliver Luksic;Q2020409;http://commons.wikimedia.org/wiki/Special:FilePath/Oliver%20Luksic%20YouTube.jpg;FALSCH;;OlliLuksic;;WAHR
Ophelia Nick;Q108733806;http://commons.wikimedia.org/wiki/Special:FilePath/Ophelia%20Nick%20in%20den%20Landesvorstand%20gew%C3%A4hlt%20%2814419643372%29%20%28cropped%29.jpg;FALSCH;;ophelianick;;WAHR
Ottilie Klein;Q108711880;http://commons.wikimedia.org/wiki/Special:FilePath/Ottilie%20Klein.jpg;FALSCH;;Ottilie_Klein;;WAHR
Otto Fricke;Q124019;http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Fricke%201965.jpg;FALSCH;;Otto_Fricke;;WAHR
Parsa Marvi;Q108757124;http://commons.wikimedia.org/wiki/Special:FilePath/Parsa%20Marvi%20%282021%29.jpg;FALSCH;;ParsaMarvi;;WAHR
Pascal Kober;Q1355548;http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20Kober-8565.jpg;FALSCH;;PascalKober;;WAHR
Pascal Meiser;Q40136224;http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20Meiser%20%2831073001457%29%20%28cropped%29.jpg;FALSCH;;pascalmeiser;;WAHR
Paula Piechotta;Q108734306;http://commons.wikimedia.org/wiki/Special:FilePath/Paula%20Piechotta.png;FALSCH;;PaulaPiechotta;;WAHR
Paul Ziemiak;Q18169686;http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Ziemiak%20CDU%20Parteitag%202014%20by%20Olaf%20Kosinsky-2.jpg;FALSCH;;PaulZiemiak;;WAHR
Peter Beyer;Q2073936;http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Beyer%202013.jpg;FALSCH;;Peter_Beyer;;WAHR
Peter Aumer;Q2073755;http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Aumer.jpg;FALSCH;;PeterAumer;;WAHR
Peter Boehringer;Q37810277;http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Boehringer%2C%202014%2C%20Edelmetallmesse%20M%C3%BCnchen.jpg;FALSCH;;peterboehringer;;WAHR
Peter Felser;Q40880169;;FALSCH;;PeterFelser;;WAHR
Peter Heidt;Q66762848;;FALSCH;;PeterHeidtFDP;;WAHR
Petra Sitte;Q1748314;http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-09%20-%20Petra%20Sitte%20MdB%20-%206970.jpg;FALSCH;;Petra_Sitte_MdB;;WAHR
Petra Pau;Q77195;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93070.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93070.jpg;FALSCH;;PetraPauMaHe TeamPetraPau;;WAHR
Petr Bystron;Q24260075;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203615%20by%20Stepro.jpg;FALSCH;;petrbystronafd;;WAHR
Philip Krämer;Q64559291;;FALSCH;;PhiKraemer;;WAHR
Philipp Amthor;Q40998607;http://commons.wikimedia.org/wiki/Special:FilePath/Philipp%20Amthor.jpg;FALSCH;;philipp_amthor;;WAHR
Philipp Hartewig;Q108756275;http://commons.wikimedia.org/wiki/Special:FilePath/Philipp%20Hartewig%20MdB%2C%202021%20%28cropped%29.jpg;FALSCH;;philipphartewig;;WAHR
Andreas Philippi;Q106395169;http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Andreas%20Philippi%20%282021%29.jpg;FALSCH;;PhilippiSpd;;WAHR
Paul Lehrieder;Q2060929;http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Lehrieder%202012.jpg;WAHR;https://pbs.twimg.com/profile_images/1471459782942990338/wnOoXCQU_normal.png;PLehrieder;konservativ, römisch-katholisch, verheiratet, 2 Kinder. Augenoptiker, Rechtsanwalt und Mitglied des dt. Bundestages für die CSU in Berlin. Im Herzen Unterfranke;WAHR
Jürgen Pohl;Q40471077;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20J%C3%BCrgen%20Pohl%20MdB%20by%20Olaf%20Kosinsky-9647.jpg;FALSCH;;Pohl_MdB;;WAHR
Patrick Schnieder;Q1373882;http://commons.wikimedia.org/wiki/Special:FilePath/Schnieder%2C%20Patrick-1239.jpg;FALSCH;;PSchnieder;;WAHR
Rainer Keller;Q108756886;;WAHR;https://pbs.twimg.com/profile_images/1360166333451821056/jMTnhiRM_normal.jpg;RainerKellerWES;Direkt gewählter Bundestagsabgeordneter der SPD für den Wahlkreis Wesel I.;WAHR
Rainer Semet;Q108758123;;FALSCH;;RainerSemet;;WAHR
Ralf Stegner;Q89578;http://commons.wikimedia.org/wiki/Special:FilePath/2019-09-10%20SPD%20Regionalkonferenz%20Ralf%20Stegner%20by%20OlafKosinsky%20MG%202444.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Ralf%20Stegner%20%282021%29.jpg;FALSCH;;Ralf_Stegner;;WAHR
Rasha Nasr;Q108757698;;FALSCH;;rasha_nasr_;;WAHR
Ralph Brinkhaus;Q2129527;http://commons.wikimedia.org/wiki/Special:FilePath/2019-11-23%20Ralph%20Brinkhaus%20CDU%20Parteitag%20by%20OlafKosinsky%20MG%205855.jpg;FALSCH;;rbrinkhaus;;WAHR
Reem Alabali-Radovan;Q108731156;http://commons.wikimedia.org/wiki/Special:FilePath/Reem%20Alabali%20Radovan.jpg;FALSCH;;ReemAlabali;;WAHR
Reinhard Brandl;Q111160;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Reinhard%20Brandl%20CSU%20MdB%20by%20Olaf%20Kosinsky-8320.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Reinhard%20Brandl%20%28cropped%29.jpg;FALSCH;;reinhardbrandl;;WAHR
